PlayerID,FirstName,LastName,Status,TeamID,Team,Position,Jersey,Catches,Shoots,Height,Weight,BirthDate,BirthCity,BirthState,PhotoUrl,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
30000052,Claude,Giroux,Active,5,OTT,RW,28,,R,71,188,1988-01-12T00:00:00,Hearst,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,43381577-0f24-11e2-8525-18a905767e44,2066,2578,400599,329656,2477,15703,Scrambled,Scrambled,,Scrambled,8556,329656,4002,Claude Giroux,Claude Giroux,Claude Giroux,RW,0,30000005,Claude Giroux,329656,8305022,http://cdn.usatsimg.com/api/download/?imageID=19170586,http://cdn.usatsimg.com/api/download/?imageID=19170598,2022-10-03T14:13:07,2022-10-03T14:13:36
30000059,Brayden,Schenn,Active,20,STL,C,10,,L,73,199,1991-08-22T00:00:00,Saskatoon,SK,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4335a201-0f24-11e2-8525-18a905767e44,2982,3252,400598,504255,3370,16989,Scrambled,Scrambled,,Scrambled,9266,504255,4685,Brayden Schenn,Brayden Schenn,Brayden Schenn,C,1,30000020,Brayden Schenn,504255,8257038,http://cdn.usatsimg.com/api/download/?imageID=19170759,http://cdn.usatsimg.com/api/download/?imageID=19170764,2022-10-03T14:36:03,2022-10-03T14:36:14
30000060,Luke,Schenn,Active,21,NAS,D,2,,R,74,225,1989-11-02T00:00:00,Saskatoon,SK,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,431a7335-0f24-11e2-8525-18a905767e44,2559,2995,400592,456628,3079,16496,Scrambled,Scrambled,,Scrambled,8688,456628,4475,Luke Schenn,Luke Schenn,Luke Schenn,RD,1,30000021,Luke Schenn,456628,8310399,http://cdn.usatsimg.com/api/download/?imageID=20548301,http://cdn.usatsimg.com/api/download/?imageID=20557429,2023-04-27T11:21:05,2023-04-28T18:17:51
30000064,Jakub,Voracek,Injured Reserve,29,ARI,RW,,,L,74,216,1989-08-15T00:00:00,Kladno,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,433931d7-0f24-11e2-8525-18a905767e44,2269,2755,400601,392948,2539,16042,Scrambled,Scrambled,2023-09-18T00:00:00,Scrambled,8303,392948,4246,Jakub Voracek,Jakub Voracek,Jakub Voracek,,,30000029,Jakub Voracek,392948,8310436,http://cdn.usatsimg.com/api/download/?imageID=19141086,http://cdn.usatsimg.com/api/download/?imageID=19146319,2022-09-29T18:42:22,2022-09-30T16:50:41
30000070,Dougie,Hamilton,Injured Reserve,10,NJ,D,7,,R,78,230,1993-06-17T00:00:00,Toronto,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42ee4e8e-0f24-11e2-8525-18a905767e44,3677,3751,400550,600102,4378,18637,Scrambled,Scrambled,2023-11-28T00:00:00,Scrambled,15356,600102,5370,Dougie Hamilton,Dougie Hamilton,Dougie Hamilton,,,30000010,Dougie Hamilton,1818256,8275515,http://cdn.usatsimg.com/api/download/?imageID=20188092,http://cdn.usatsimg.com/api/download/?imageID=20188094,2023-03-10T00:15:04,2023-03-10T00:15:08
30000072,Torey,Krug,Active,20,STL,D,47,,L,69,194,1991-04-12T00:00:00,Livonia,MI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,436f36e3-0f24-11e2-8525-18a905767e44,3940,3929,400200,652695,4739,17905,Scrambled,Scrambled,,Scrambled,21648,652695,5632,Torey Krug,Torey Krug,Torey Krug,LD,1,30000020,Torey Krug,652695,8257029,http://cdn.usatsimg.com/api/download/?imageID=16887382,http://cdn.usatsimg.com/api/download/?imageID=16935832,2021-10-03T20:23:39,2021-10-11T17:07:41
30000073,Milan,Lucic,Injured Reserve,1,BOS,LW,17,,L,75,236,1988-06-07T00:00:00,Vancouver,BC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42eb57bd-0f24-11e2-8525-18a905767e44,2264,2604,400781,398616,2704,15769,Scrambled,Scrambled,2023-10-22T00:00:00,Scrambled,8178,398616,4306,Milan Lucic,Milan Lucic,Milan Lucic,,,30000001,Milan Lucic,398616,8251797,http://cdn.usatsimg.com/api/download/?imageID=19134661,http://cdn.usatsimg.com/api/download/?imageID=19145988,2022-09-28T20:56:55,2022-09-30T15:14:37
30000074,Brad,Marchand,Active,1,BOS,LW,63,,L,69,176,1988-05-11T00:00:00,Halifax,NS,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42eba095-0f24-11e2-8525-18a905767e44,2431,2905,400191,414433,2959,15756,Scrambled,Scrambled,,Scrambled,8763,414433,4351,Brad Marchand,Brad Marchand,Brad Marchand,LW,0,30000001,Brad Marchand,414433,8250370,http://cdn.usatsimg.com/api/download/?imageID=20542724,http://cdn.usatsimg.com/api/download/?imageID=20542725,2023-04-26T16:12:39,2023-04-26T16:12:47
30000080,Reilly,Smith,Active,14,PIT,LW,19,,L,73,185,1991-04-01T00:00:00,Mimico,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,436ece1c-0f24-11e2-8525-18a905767e44,3943,3331,400984,653255,3729,17312,Scrambled,Scrambled,,Scrambled,21689,653255,5639,Reilly Smith,Reilly Smith,Reilly Smith,LW,0,30000014,Reilly Smith,653255,8252159,http://cdn.usatsimg.com/api/download/?imageID=20573510,http://cdn.usatsimg.com/api/download/?imageID=20573511,2023-05-01T11:06:22,2023-05-01T11:06:43
30000100,Christopher,Tanev,Active,24,CGY,D,8,,R,74,193,1989-12-20T00:00:00,Toronto,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,436c9312-0f24-11e2-8525-18a905767e44,3300,3500,400306,547709,4156,18604,Scrambled,Scrambled,,Scrambled,12291,547709,4935,Chris Tanev,Chris Tanev,Chris Tanev,RD,0,30000024,Christopher Tanev,547709,8251837,http://cdn.usatsimg.com/api/download/?imageID=19472040,http://cdn.usatsimg.com/api/download/?imageID=19472025,2022-11-20T10:35:58,2022-11-20T10:33:44
30000103,Mikael,Backlund,Active,24,CGY,C,11,,L,72,206,1989-03-17T00:00:00,Vasteras,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,429a2e26-0f24-11e2-8525-18a905767e44,2301,2804,400535,392966,2967,16417,Scrambled,Scrambled,,Scrambled,9189,392966,4263,Mikael Backlund,Mikael Backlund,Mikael Backlund,C,0,30000024,Mikael Backlund,392966,8251748,http://cdn.usatsimg.com/api/download/?imageID=19134580,http://cdn.usatsimg.com/api/download/?imageID=19145981,2022-09-28T20:51:57,2022-09-30T15:14:19
30000106,T.J.,Brodie,Active,7,TOR,D,78,,L,74,187,1990-06-07T00:00:00,Chatham,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,429e0fce-0f24-11e2-8525-18a905767e44,3038,3090,400539,508872,3334,16626,Scrambled,Scrambled,,Scrambled,11158,508872,4732,T.J. Brodie,T.J. Brodie,TJ Brodie,LD,0,30000007,T.J. Brodie,508872,8256934,http://cdn.usatsimg.com/api/download/?imageID=19174793,http://cdn.usatsimg.com/api/download/?imageID=19174792,2022-10-04T11:33:38,2022-10-04T11:33:34
30000110,Johnny,Gaudreau,Active,16,CBJ,LW,13,,L,69,163,1993-08-13T00:00:00,Salem,NJ,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,c59534c1-0afb-47e5-91c3-f93b52459fc9,4147,4080,400575,610588,4472,19261,Scrambled,Scrambled,,Scrambled,54514,610588,5470,Johnny Gaudreau,Johnny Gaudreau,Johnny Gaudreau,LW,0,30000016,Johnny Gaudreau,610588,8305095,http://cdn.usatsimg.com/api/download/?imageID=19141084,http://cdn.usatsimg.com/api/download/?imageID=19146320,2022-09-29T18:42:01,2022-09-30T16:50:44
30000111,Mark,Giordano,Injured Reserve,7,TOR,D,55,,L,72,202,1983-10-03T00:00:00,Toronto,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,429e7aa6-0f24-11e2-8525-18a905767e44,1968,2457,400540,254822,1450,12743,Scrambled,Scrambled,2024-02-17T00:00:00,Scrambled,8230,254822,3614,Mark Giordano,Mark Giordano,Mark Giordano,,,30000007,Mark Giordano,254822,8293434,http://cdn.usatsimg.com/api/download/?imageID=17087303,http://cdn.usatsimg.com/api/download/?imageID=17087302,2021-11-03T19:22:18,2021-11-03T19:22:13
30000115,Sean,Monahan,Active,22,WPG,C,23,,L,74,202,1994-10-12T00:00:00,Brampton,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,3409b479-d603-4546-bfd4-44d20a49e7c9,4122,4072,400532,741409,5646,18814,Scrambled,Scrambled,2024-02-25T00:00:00,Scrambled,41389,741409,5985,Sean Monahan,Sean Monahan,Sean Monahan,,,30000022,Sean Monahan,741409,8305015,http://cdn.usatsimg.com/api/download/?imageID=19170092,http://cdn.usatsimg.com/api/download/?imageID=19170091,2022-10-03T11:26:32,2022-10-03T11:26:26
30000122,Martin,Jones,Active,7,TOR,G,31,L,,77,203,1990-01-10T00:00:00,North Vancouver,BC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42845d16-0f24-11e2-8525-18a905767e44,3068,3690,401303,479871,3376,,Scrambled,Scrambled,,Scrambled,9278,479871,4581,Martin Jones,Martin Jones,Martin Jones,G,1,30000007,,,8305232,http://cdn.usatsimg.com/api/download/?imageID=20539899,http://cdn.usatsimg.com/api/download/?imageID=20539900,2023-04-26T08:22:46,2023-04-26T08:22:52
30000123,Jonathan,Quick,Active,12,NYR,G,32,L,,73,215,1986-01-21T00:00:00,Milford,CT,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4284802d-0f24-11e2-8525-18a905767e44,2442,2358,400778,380901,2660,,Scrambled,Scrambled,,Scrambled,8412,380901,4147,Jonathan Quick,Jonathan Quick,Jonathan Quick,G,1,30000012,,,8310439,http://cdn.usatsimg.com/api/download/?imageID=19472164,http://cdn.usatsimg.com/api/download/?imageID=19472166,2022-11-20T11:17:38,2022-11-20T11:19:13
30000127,Brent,Burns,Active,9,CAR,D,8,,R,77,230,1985-03-09T00:00:00,Barrie,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4290469e-0f24-11e2-8525-18a905767e44,1658,1931,401312,229384,355,13491,Scrambled,Scrambled,,Scrambled,8426,229384,3358,Brent Burns,Brent Burns,Brent Burns,RD,0,30000009,Brent Burns,1780521,8304977,http://cdn.usatsimg.com/api/download/?imageID=20533140,http://cdn.usatsimg.com/api/download/?imageID=20533139,2023-04-25T11:01:26,2023-04-25T11:01:12
30000128,Logan,Couture,Injured Reserve,27,SJ,C,39,,L,73,206,1989-03-28T00:00:00,Guelph,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,428cf927-0f24-11e2-8525-18a905767e44,2272,2786,401305,392950,3277,16231,Scrambled,Scrambled,2024-02-11T00:00:00,Scrambled,9269,392950,4248,Logan Couture,Logan Couture,Logan Couture,,,30000027,Logan Couture,1780319,8258685,http://cdn.usatsimg.com/api/download/?imageID=19170709,http://cdn.usatsimg.com/api/download/?imageID=19170708,2022-10-03T14:33:42,2022-10-03T14:33:41
30000132,Tomas,Hertl,Injured Reserve,27,SJ,C,48,,L,75,215,1993-11-12T00:00:00,Prague,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,64669a46-a90a-4d58-a759-87e5d0591515,4050,3992,401325,659862,4791,19372,Scrambled,Scrambled,2024-02-05T00:00:00,Scrambled,40036,659862,5697,Tomas Hertl,Tomas Hertl,Tomas Hertl,,,30000027,Tomas Hertl,1780320,8258693,http://cdn.usatsimg.com/api/download/?imageID=19170715,http://cdn.usatsimg.com/api/download/?imageID=19170737,2022-10-03T14:33:58,2022-10-03T14:34:43
30000136,Matt,Nieto,Injured Reserve,14,PIT,LW,83,,L,71,187,1992-11-05T00:00:00,Long Beach,CA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,dedda775-c1af-4db3-8db5-43df9b22bb63,3709,3783,401335,607597,4416,19049,Scrambled,Scrambled,2023-12-02T00:00:00,Scrambled,39234,607597,5415,Matt Nieto,Matt Nieto,Matt Nieto,,,30000014,Matt Nieto,607597,8310031,http://cdn.usatsimg.com/api/download/?imageID=19170728,http://cdn.usatsimg.com/api/download/?imageID=15068737,2022-10-03T14:34:18,2020-10-15T13:14:00
30000137,Joe,Pavelski,Active,18,DAL,C,16,,R,73,196,1984-07-11T00:00:00,Plover,WI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,428e37b4-0f24-11e2-8525-18a905767e44,2088,2630,401307,329570,2047,13405,Scrambled,Scrambled,,Scrambled,8615,329570,3985,Joe Pavelski,Joe Pavelski,Joe Pavelski,RW,0,30000018,Joe Pavelski,329570,8256234,http://cdn.usatsimg.com/api/download/?imageID=20534451,http://cdn.usatsimg.com/api/download/?imageID=20534452,2023-04-25T15:00:34,2023-04-25T15:00:58
30000139,Chris,Tierney,Active,10,NJ,C,11,,L,73,191,1994-07-01T00:00:00,Keswick,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,fd82a383-bbaf-4045-93c6-462103c1180e,4144,4040,401338,660804,4829,19606,Scrambled,Scrambled,,Scrambled,39235,660804,5744,Chris Tierney,Chris Tierney,Chris Tierney,,,30000010,Chris Tierney,1780317,8310331,http://cdn.usatsimg.com/api/download/?imageID=20022415,http://cdn.usatsimg.com/api/download/?imageID=20022414,2023-02-18T00:07:27,2023-02-18T00:07:23
30000140,Marc-Edouard,Vlasic,Active,27,SJ,D,44,,L,73,205,1987-03-30T00:00:00,Montreal,QC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42919aaf-0f24-11e2-8525-18a905767e44,2025,2332,401313,302865,2037,15409,Scrambled,Scrambled,2024-02-24T00:00:00,Scrambled,8628,302865,3829,Marc-Edouard Vlasic,Marc-Edouard Vlasic,Marc-Edouard Vlasic,,,30000027,Marc-Edouard Vlasic,1780528,8258712,http://cdn.usatsimg.com/api/download/?imageID=16862807,http://cdn.usatsimg.com/api/download/?imageID=16862808,2021-09-30T21:58:29,2021-09-30T21:59:01
30000143,Jeff,Carter,Active,14,PIT,C,77,,R,75,219,1985-01-01T00:00:00,London,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,42d6eb17-0f24-11e2-8525-18a905767e44,1649,1918,400780,229375,1205,13492,Scrambled,Scrambled,,Scrambled,8555,229375,3349,Jeff Carter,Jeff Carter,Jeff Carter,RW,2,30000014,Jeff Carter,1780308,8273042,http://cdn.usatsimg.com/api/download/?imageID=16861660,http://cdn.usatsimg.com/api/download/?imageID=16861659,2021-09-30T19:10:43,2021-09-30T19:10:16
30000144,Kyle,Clifford,Minors,7,TOR,LW,,,L,74,211,1991-01-13T00:00:00,Ayr,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,427ea420-0f24-11e2-8525-18a905767e44,3095,3317,400771,521640,3366,17370,Scrambled,Scrambled,,Scrambled,9275,521640,4765,Kyle Clifford,Kyle Clifford,Kyle Clifford,,,30000007,Kyle Clifford,1803313,8289093,http://cdn.usatsimg.com/api/download/?imageID=14648553,http://cdn.usatsimg.com/api/download/?imageID=14648552,2020-07-30T18:45:46,2020-07-30T18:45:45
30000145,Drew,Doughty,Active,26,LA,D,8,,R,73,210,1989-12-08T00:00:00,London,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4281a6e1-0f24-11e2-8525-18a905767e44,2546,2991,400773,456625,2999,16495,Scrambled,Scrambled,,Scrambled,8406,456625,4472,Drew Doughty,Drew Doughty,Drew Doughty,RD,0,30000026,Drew Doughty,1780503,8250961,http://cdn.usatsimg.com/api/download/?imageID=19170052,http://cdn.usatsimg.com/api/download/?imageID=19170051,2022-10-03T11:05:47,2022-10-03T11:05:42
30000149,Anze,Kopitar,Active,26,LA,C,11,,L,75,225,1987-08-24T00:00:00,Jesenice,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,427d1fda-0f24-11e2-8525-18a905767e44,1804,2305,400766,300789,2039,14984,Scrambled,Scrambled,,Scrambled,8394,300789,3788,Anze Kopitar,Anze Kopitar,Anze Kopitar,C,0,30000026,Anze Kopitar,1780309,8250985,http://cdn.usatsimg.com/api/download/?imageID=20558100,http://cdn.usatsimg.com/api/download/?imageID=20560900,2023-04-28T20:35:53,2023-04-29T08:49:32
30000150,Trevor,Lewis,Active,26,LA,C,61,,R,73,205,1987-01-08T00:00:00,Salt Lake City,UT,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,427d4479-0f24-11e2-8525-18a905767e44,2064,2576,400767,329635,2469,15708,Scrambled,Scrambled,,Scrambled,8966,329635,3990,Trevor Lewis,Trevor Lewis,Trevor Lewis,RW,2,30000026,Trevor Lewis,1780385,8275732,http://cdn.usatsimg.com/api/download/?imageID=20009642,http://cdn.usatsimg.com/api/download/?imageID=20009639,2023-02-16T15:34:25,2023-02-16T15:34:19
30000151,Alec,Martinez,Active,35,VEG,D,23,,L,73,210,1987-07-26T00:00:00,Rochester Hills,MI,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,4282db94-0f24-11e2-8525-18a905767e44,2678,3389,400775,450762,3000,15300,Scrambled,Scrambled,,Scrambled,8967,450762,4424,Alec Martinez,Alec Martinez,Alec Martinez,LD,0,30000035,Alec Martinez,450762,8252119,http://cdn.usatsimg.com/api/download/?imageID=20573553,http://cdn.usatsimg.com/api/download/?imageID=20573554,2023-05-01T11:13:53,2023-05-01T11:14:22
30000152,Brayden,McNabb,Active,35,VEG,D,3,,L,76,215,1991-01-21T00:00:00,Davidson,SK,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,62d72735-9fcf-434a-bb18-a9ffab615890,3516,3300,400792,568608,3726,17437,Scrambled,Scrambled,,Scrambled,12793,568608,5227,Brayden McNabb,Brayden McNabb,Brayden McNabb,LD,1,30000035,Brayden McNabb,568608,8252121,http://cdn.usatsimg.com/api/download/?imageID=19184759,http://cdn.usatsimg.com/api/download/?imageID=19184758,2022-10-06T10:45:56,2022-10-06T10:45:37
30000153,Tanner,Pearson,Active,4,MON,LW,70,,L,73,207,1992-08-10T00:00:00,Kitchener,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,3abc026d-b911-11e2-8051-f4ce4684ea4c,4062,4004,400762,659876,4804,19482,Scrambled,Scrambled,,Scrambled,39870,659876,5710,Tanner Pearson,Tanner Pearson,Tanner Pearson,LW,2,30000004,Tanner Pearson,659876,8258336,http://cdn.usatsimg.com/api/download/?imageID=17100289,http://cdn.usatsimg.com/api/download/?imageID=17100286,2021-11-05T21:47:27,2021-11-05T21:47:24
30000157,Tyler,Toffoli,Active,10,NJ,C,73,,R,72,203,1992-04-24T00:00:00,Scarborough,ON,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nhl/low-res/0.png,427e5dad-0f24-11e2-8525-18a905767e44,3349,3542,400769,554494,3918,18400,Scrambled,Scrambled,,Scrambled,12624,554494,5020,Tyler Toffoli,Tyler Toffoli,Tyler Toffoli,LW,1,30000010,Tyler Toffoli,554494,8293200,http://cdn.usatsimg.com/api/download/?imageID=19134702,http://cdn.usatsimg.com/api/download/?imageID=19145989,2022-09-28T21:02:44,2022-09-30T15:14:44
